ds,cpu,memory,machines_reporting
2018-01-01 06:05:00,50.97258297258298,89.29545454545455,12
2018-01-01 06:10:00,64.54876543209876,92.37901234567902,9
2018-01-01 06:15:00,79.16666666666666,92.08194444444445,12
2018-01-01 06:20:00,74.25274725274724,91.83882783882784,13
2018-01-01 06:25:00,61.33690476190476,91.24404761904762,14
2018-01-01 06:30:00,56.891666666666666,89.94404761904762,14
2018-01-01 06:35:00,59.44523809523809,91.69761904761906,14
2018-01-01 06:40:00,58.13636363636363,93.12272727272726,11
2018-01-01 06:45:00,55.417948717948725,92.75641025641025,13
2018-01-01 06:50:00,57.41428571428572,91.37307692307692,13
2018-01-01 06:55:00,44.465018315018305,86.33736263736263,13
2018-01-01 07:00:00,50.19230769230769,86.22692307692309,13
2018-01-01 07:05:00,53.37564102564102,86.5448717948718,13
2018-01-01 07:10:00,49.29230769230769,87.06794871794871,13
2018-01-01 07:15:00,46.6568253968254,88.14666666666668,15
2018-01-01 07:20:00,37.54803921568628,85.00392156862745,17
2018-01-01 07:25:00,49.10588235294117,90.45392156862745,17
2018-01-01 07:30:00,43.50520833333333,88.45833333333334,16
2018-01-01 07:35:00,42.89351851851851,88.36574074074075,18
2018-01-01 07:40:00,38.82291666666667,88.24687500000002,16
2018-01-01 07:45:00,38.09955357142857,85.94791666666667,16
2018-01-01 07:50:00,38.44656862745098,85.98627450980392,17
2018-01-01 07:55:00,41.30595238095238,88.16071428571429,14
2018-01-01 08:00:00,57.83852813852813,90.4099567099567,11
2018-01-01 08:05:00,50.12878787878788,86.97272727272728,11
2018-01-01 08:10:00,44.5,85.44999999999999,10
2018-01-01 08:15:00,49.88313492063492,86.02361111111111,12
2018-01-01 08:20:00,51.57916666666666,86.43194444444445,12
2018-01-01 08:25:00,49.25,86.7297619047619,14
2018-01-01 08:30:00,45.64,85.86666666666666,15
2018-01-01 08:35:00,39.884523809523806,84.23333333333333,14
2018-01-01 08:40:00,42.041071428571435,84.23630952380952,14
2018-01-01 08:45:00,41.35000000000001,84.0845238095238,14
2018-01-01 08:50:00,39.409090909090914,85.32575757575758,11
2018-01-01 08:55:00,38.91666666666667,84.93974358974357,13
2018-01-01 09:00:00,40.92948717948718,83.80128205128204,13
2018-01-01 09:05:00,40.94,83.51166666666668,10
2018-01-01 09:10:00,43.16595238095238,84.12357142857144,10
2018-01-01 09:15:00,40.32833333333333,82.47333333333333,10
2018-01-01 09:20:00,42.361111111111114,86.02777777777777,9
2018-01-01 09:25:00,41.20454545454546,83.42424242424242,11
2018-01-01 09:30:00,37.660000000000004,84.71000000000001,10
2018-01-01 09:35:00,35.38333333333333,81.625,13
2018-01-01 09:40:00,39.49404761904761,83.0,14
2018-01-01 09:45:00,43.9125,84.33611111111111,12
2018-01-01 09:50:00,39.13939393939394,85.24545454545455,11
2018-01-01 09:55:00,39.62777777777777,83.87222222222222,12
2018-01-01 10:00:00,40.77121212121212,85.83333333333333,11
2018-01-01 10:05:00,38.17896825396826,84.35198412698412,12
2018-01-01 10:10:00,37.12698412698413,83.97619047619047,9
2018-01-01 10:15:00,38.61952380952381,84.88238095238094,10
2018-01-01 10:20:00,36.05555555555556,82.82407407407408,9
2018-01-01 10:25:00,32.666666666666664,81.38888888888889,9
2018-01-01 10:30:00,35.294444444444444,82.95555555555556,9
2018-01-01 10:35:00,30.52333333333333,82.13500000000002,10
2018-01-01 10:40:00,31.98412698412698,81.91798941798942,9
2018-01-01 10:45:00,31.95,82.30595238095239,10
2018-01-01 10:50:00,34.718333333333334,82.63833333333334,10
2018-01-01 10:55:00,26.584432234432235,82.5521978021978,13
2018-01-01 11:00:00,31.486363636363638,84.13181818181818,11
2018-01-01 11:05:00,37.32051282051282,85.94102564102565,13
2018-01-01 11:10:00,42.579166666666666,84.99027777777778,12
2018-01-01 11:15:00,42.24090909090909,83.8348484848485,11
2018-01-01 11:20:00,45.36363636363637,85.69090909090909,11
2018-01-01 11:25:00,45.083549783549785,86.32813852813852,11
2018-01-01 11:30:00,44.2037037037037,87.49999999999999,9
2018-01-01 11:35:00,36.598484848484844,86.93939393939394,11
2018-01-01 11:40:00,31.264102564102565,85.81282051282051,13
2018-01-01 11:45:00,31.63888888888889,86.45370370370371,9
2018-01-01 11:50:00,42.33333333333333,86.24047619047619,14
2018-01-01 11:55:00,38.75119047619047,88.23690476190475,14
2018-01-01 12:00:00,42.88888888888889,87.34222222222222,15
2018-01-01 12:05:00,37.240625,87.546875,16
2018-01-01 12:10:00,41.443333333333335,90.26428571428572,15
2018-01-01 12:15:00,35.476190476190474,88.66666666666666,7
2018-01-01 12:20:00,32.111111111111114,86.74074074074075,9
2018-01-01 12:25:00,30.727272727272727,86.61363636363636,11
2018-01-01 12:30:00,29.396296296296295,87.80925925925925,9
2018-01-01 12:35:00,25.73333333333333,86.80333333333333,10
2018-01-01 12:40:00,42.31481481481481,88.33333333333333,9
2018-01-01 12:45:00,37.53333333333333,91.35454545454546,11
2018-01-01 12:50:00,38.60606060606061,93.71969696969695,11
2018-01-01 12:55:00,31.188888888888894,89.81388888888888,12
2018-01-01 13:00:00,32.87121212121212,89.72727272727273,11
2018-01-01 13:05:00,36.37272727272727,91.78636363636363,11
2018-01-01 13:10:00,40.02380952380952,92.26666666666665,14
2018-01-01 13:15:00,40.23846153846153,91.7569597069597,13
2018-01-01 13:20:00,37.581944444444446,90.11666666666666,12
2018-01-01 13:25:00,36.348333333333336,88.82833333333333,10
2018-01-01 13:30:00,36.46666666666667,89.59999999999998,12
2018-01-01 13:35:00,32.301587301587304,88.34900793650793,12
2018-01-01 13:40:00,45.709090909090904,87.79393939393941,11
2018-01-01 13:45:00,32.71527777777778,86.81805555555555,12
2018-01-01 13:50:00,35.90357142857143,89.5940476190476,14
2018-01-01 13:55:00,31.338571428571424,87.28555555555555,15
2018-01-01 14:00:00,36.702380952380956,88.42142857142858,14
2018-01-01 14:05:00,34.78777777777778,87.90888888888888,15
2018-01-01 14:10:00,36.469682539682545,86.55650793650794,15
2018-01-01 14:15:00,36.40104166666667,87.91979166666667,16
2018-01-01 14:20:00,36.613095238095234,87.39880952380952,14
2018-01-01 14:25:00,29.34060846560847,87.09193121693121,18
2018-01-01 14:30:00,37.857142857142854,88.71592261904762,16
2018-01-01 14:35:00,41.69308035714286,89.24293154761905,16
2018-01-01 14:40:00,34.4547619047619,87.15476190476191,14
2018-01-01 14:45:00,35.4312925170068,87.44727891156461,14
2018-01-01 14:50:00,30.598611111111115,89.27499999999998,12
2018-01-01 14:55:00,28.730952380952377,88.09727891156463,14
2018-01-01 15:00:00,34.107875457875465,89.42161172161173,13
2018-01-01 15:05:00,37.04920634920635,91.99722222222222,12
2018-01-01 15:10:00,32.421031746031744,90.24047619047617,12
2018-01-01 15:15:00,32.5420068027211,89.0481292517007,14
2018-01-01 15:20:00,37.357738095238105,90.88154761904762,14
2018-01-01 15:25:00,38.17738095238095,91.61011904761905,14
2018-01-01 15:30:00,32.454166666666666,90.69166666666666,12
2018-01-01 15:35:00,35.3496336996337,90.11117216117216,13
2018-01-01 15:40:00,36.00454545454546,90.01060606060607,11
2018-01-01 15:45:00,38.60888888888888,91.76333333333334,15
2018-01-01 15:50:00,44.85714285714285,94.3656462585034,14
2018-01-01 15:55:00,38.64102564102564,91.31593406593407,13
2018-01-01 16:00:00,36.838541666666664,90.94583333333333,16
2018-01-01 16:05:00,37.534375000000004,92.61614583333333,16
2018-01-01 16:10:00,37.85342261904762,92.96755952380951,16
2018-01-01 16:15:00,40.13605442176871,91.79761904761905,14
2018-01-01 16:20:00,35.33888888888889,90.48333333333333,15
2018-01-01 16:25:00,39.102777777777774,90.32851851851852,15
2018-01-01 16:30:00,42.38461538461539,91.175641025641,13
2018-01-01 16:35:00,44.78787878787879,89.29545454545456,11
2018-01-01 16:40:00,36.75694444444445,88.79583333333333,12
2018-01-01 16:45:00,34.04833333333333,88.855,10
2018-01-01 16:50:00,36.88333333333334,90.18428571428572,10
2018-01-01 16:55:00,34.43611111111111,90.30138888888888,12
2018-01-01 17:00:00,37.89871794871795,91.8423076923077,13
2018-01-01 17:05:00,40.00000000000001,92.49444444444445,12
2018-01-01 17:10:00,43.23660714285714,91.76488095238095,8
2018-01-01 17:15:00,41.24814814814815,90.11851851851851,9
2018-01-01 17:20:00,34.65714285714286,90.71428571428571,7
2018-01-01 17:25:00,30.16015151515152,89.44075757575759,10
2018-01-01 17:30:00,32.03754578754579,88.03333333333333,13
2018-01-01 17:35:00,35.73776455026455,88.56210317460318,12
2018-01-01 17:40:00,39.49358974358975,90.68589743589745,13
2018-01-01 17:45:00,39.32222222222222,90.65555555555555,15
2018-01-01 17:50:00,36.03928571428572,90.3702380952381,14
2018-01-01 17:55:00,29.720000000000002,90.02222222222223,15
2018-01-01 18:00:00,38.14444444444444,91.97777777777777,15
2018-01-01 18:05:00,46.128741496598636,91.41462585034013,14
2018-01-01 18:10:00,41.07857142857143,89.93214285714285,14
2018-01-01 18:15:00,41.159615384615385,89.5820512820513,13
2018-01-01 18:20:00,39.08111111111111,88.68222222222222,15
2018-01-01 18:25:00,35.59444444444444,88.55111111111113,15
2018-01-01 18:30:00,30.467857142857145,88.08452380952382,14
2018-01-01 18:35:00,29.584615384615383,88.6846153846154,13
2018-01-01 18:40:00,28.666666666666668,86.52307692307691,13
2018-01-01 18:45:00,25.51666666666667,85.06388888888888,12
2018-01-01 18:50:00,30.75119047619048,86.55952380952381,14
2018-01-01 18:55:00,29.758503401360542,88.34829931972789,14
2018-01-01 19:00:00,27.32857142857143,87.25714285714285,14
2018-01-01 19:05:00,31.46515151515151,89.27878787878787,11
2018-01-01 19:10:00,30.170512820512823,88.10989010989012,13
2018-01-01 19:15:00,30.399084249084247,88.35934065934065,13
2018-01-01 19:20:00,30.454700854700853,89.17094017094017,13
2018-01-01 19:25:00,27.35666666666667,88.93666666666667,15
2018-01-01 19:30:00,30.18553113553114,88.75457875457874,13
2018-01-01 19:35:00,26.051282051282048,88.78846153846153,13
2018-01-01 19:40:00,30.196428571428573,89.90357142857142,14
2018-01-01 19:45:00,24.089743589743588,88.49102564102564,13
2018-01-01 19:50:00,26.852941176470587,88.47549019607844,17
2018-01-01 19:55:00,29.83205128205128,90.57435897435897,13
2018-01-01 20:00:00,30.43253968253968,89.0968253968254,12
2018-01-01 20:05:00,34.455555555555556,89.77916666666665,12
2018-01-01 20:10:00,31.476767676767675,90.06262626262628,12
2018-01-01 20:15:00,35.32727272727273,90.68484848484849,11
2018-01-01 20:20:00,31.48214285714286,90.31349206349206,12
2018-01-01 20:25:00,31.684432234432236,89.38974358974359,13
2018-01-01 20:30:00,35.5,90.51410256410256,13
2018-01-01 20:35:00,36.72222222222222,90.3861111111111,12
2018-01-01 20:40:00,32.2470695970696,91.06080586080587,13
2018-01-01 20:45:00,26.918498168498168,90.303663003663,13
2018-01-01 20:50:00,36.99242424242424,91.80086580086582,11
2018-01-01 20:55:00,34.656060606060606,90.96969696969698,11
2018-01-01 21:00:00,35.49027777777777,90.94305555555555,12
2018-01-01 21:05:00,34.28333333333333,91.08636363636364,11
2018-01-01 21:10:00,29.819047619047616,88.63203463203463,11
2018-01-01 21:15:00,29.13611111111111,89.14861111111111,12
2018-01-01 21:20:00,33.08379120879121,89.7834249084249,13
2018-01-01 21:25:00,32.40277777777778,91.39722222222223,12
2018-01-01 21:30:00,34.00416666666667,91.77083333333333,12
2018-01-01 21:35:00,29.15714285714286,90.33293650793651,12
2018-01-01 21:40:00,29.52043650793651,89.97599206349206,12
2018-01-01 21:45:00,31.379761904761903,89.41785714285714,10
2018-01-01 21:50:00,28.666666666666664,92.00757575757576,11
2018-01-01 21:55:00,32.46666666666666,89.75500000000001,10
2018-01-01 22:00:00,37.3,89.88333333333334,10
2018-01-01 22:05:00,42.42962962962963,91.00000000000001,9
2018-01-01 22:10:00,28.46666666666666,93.21666666666667,10
2018-01-01 22:15:00,30.675,93.58333333333334,10
2018-01-01 22:20:00,28.98076923076923,91.28589743589743,13
2018-01-01 22:25:00,24.233650793650792,91.91333333333333,15
2018-01-01 22:30:00,25.275000000000002,92.49642857142858,14
2018-01-01 22:35:00,25.985164835164838,91.10531135531136,13
2018-01-01 22:40:00,22.880952380952383,91.25,14
2018-01-01 22:45:00,25.886111111111106,91.60416666666667,12
2018-01-01 22:50:00,29.45384615384615,91.39230769230768,13
2018-01-01 22:55:00,31.33076923076923,93.86666666666666,13
2018-01-01 23:00:00,31.952380952380953,92.69642857142857,14
2018-01-01 23:05:00,27.970238095238095,91.29761904761905,14
2018-01-01 23:10:00,26.175396825396827,89.91857142857143,15
2018-01-01 23:15:00,28.826666666666668,89.9511111111111,15
2018-01-01 23:20:00,26.983809523809523,89.67412698412699,15
2018-01-01 23:25:00,31.135714285714286,90.92333333333333,15
2018-01-01 23:30:00,32.95882352941177,89.65980392156862,17
2018-01-01 23:35:00,35.98235294117648,89.37941176470588,17
2018-01-01 23:40:00,25.001400560224088,85.5343137254902,17
2018-01-01 23:45:00,28.737777777777772,85.62444444444444,15
2018-01-01 23:50:00,27.805555555555557,84.1,15
2018-01-01 23:55:00,20.75111111111111,85.94666666666666,15
2018-01-02 00:00:00,23.90560224089636,86.08473389355743,17
2018-01-02 00:05:00,35.621148459383754,89.18837535014006,17
2018-01-02 00:10:00,37.1875,86.62604166666667,16
2018-01-02 00:15:00,46.07111111111111,87.49555555555555,15
2018-01-02 00:20:00,40.069727891156454,85.74829931972788,14
2018-01-02 00:25:00,35.78556547619048,86.82455357142855,16
2018-01-02 00:30:00,29.714444444444442,83.10222222222222,15
2018-01-02 00:35:00,29.133333333333333,83.97380952380952,15
2018-01-02 00:40:00,31.73725490196078,83.12058823529412,17
2018-01-02 00:45:00,31.90178571428572,81.88695436507938,16
2018-01-02 00:50:00,32.918601190476195,82.92604166666666,16
2018-01-02 00:55:00,32.31372549019608,84.38333333333333,17
2018-01-02 01:00:00,38.23973214285714,88.14464285714287,16
2018-01-02 01:05:00,33.734798534798536,83.97271062271062,13
2018-01-02 01:10:00,26.603645833333335,81.29114583333333,16
2018-01-02 01:15:00,39.31785714285715,85.08068783068784,18
2018-01-02 01:20:00,33.4735294117647,83.94117647058822,17
2018-01-02 01:25:00,29.874603174603173,82.4447619047619,15
2018-01-02 01:30:00,31.800925925925924,83.25,18
2018-01-02 01:35:00,36.27827380952381,86.92946428571429,16
2018-01-02 01:40:00,38.15052083333333,88.11041666666667,16
2018-01-02 01:45:00,32.95267857142858,86.07857142857144,16
2018-01-02 01:50:00,31.07745098039216,85.27941176470588,17
2018-01-02 01:55:00,31.932051282051283,85.2525641025641,13
2018-01-02 02:00:00,33.37948717948718,83.82435897435897,13
2018-01-02 02:05:00,32.00454545454546,83.97424242424242,11
2018-01-02 02:10:00,42.41220238095238,84.19880952380953,8
2018-01-02 02:15:00,37.695454545454545,85.13333333333333,11
2018-01-02 02:20:00,35.83809523809524,86.80238095238096,10
2018-01-02 02:25:00,34.66287878787879,86.3689393939394,11
2018-01-02 02:30:00,37.371428571428574,86.87857142857142,10
2018-01-02 02:35:00,36.81481481481482,86.03518518518518,9
2018-01-02 02:40:00,36.06666666666667,85.37777777777778,9
2018-01-02 02:45:00,38.89814814814815,85.95555555555556,9
2018-01-02 02:50:00,34.17333333333333,84.48333333333332,10
2018-01-02 02:55:00,31.218055555555555,82.85555555555555,12
2018-01-02 03:00:00,38.553030303030305,84.74242424242424,11
2018-01-02 03:05:00,41.47803030303031,86.25681818181819,11
2018-01-02 03:10:00,43.2875,85.83333333333333,12
2018-01-02 03:15:00,37.66060606060606,85.46666666666668,11
2018-01-02 03:20:00,33.641666666666666,83.64916666666666,10
2018-01-02 03:25:00,44.99848484848485,89.36212121212121,11
2018-01-02 03:30:00,41.1087962962963,87.80555555555556,12
2018-01-02 03:35:00,32.18452380952381,83.39285714285714,14
2018-01-02 03:40:00,36.54404761904762,84.06404761904761,10
2018-01-02 03:45:00,37.2568253968254,84.13444444444444,15
2018-01-02 03:50:00,38.50555555555555,84.86,15
2018-01-02 03:55:00,33.13055555555555,84.45547619047619,15
2018-01-02 04:00:00,41.06282051282051,87.52820512820514,13
2018-01-02 04:05:00,41.57857142857143,87.89166666666668,14
2018-01-02 04:10:00,42.37291666666667,87.1375,16
2018-01-02 04:15:00,38.654901960784315,86.34803921568628,17
2018-01-02 04:20:00,33.91979166666666,86.09062499999999,16
2018-01-02 04:25:00,36.59666666666667,87.46555555555554,15
2018-01-02 04:30:00,39.26984126984127,89.84920634920636,14
2018-01-02 04:35:00,36.62023809523809,88.7982142857143,10
2018-01-02 04:40:00,39.10666666666667,88.92333333333333,10
2018-01-02 04:45:00,49.7,89.4602564102564,13
2018-01-02 04:50:00,37.770833333333336,87.02187500000001,16
2018-01-02 04:55:00,36.69920634920634,86.36746031746033,15
2018-01-02 05:00:00,45.144568452380945,87.45297619047619,16
2018-01-02 05:05:00,48.11555555555556,90.06777777777778,15
2018-01-02 05:10:00,49.81890756302521,88.23949579831934,17
2018-01-02 05:15:00,47.43125,85.75520833333333,16
2018-01-02 05:20:00,39.68849206349206,86.32519841269841,16
2018-01-02 05:25:00,38.09278711484594,86.47605042016805,17
2018-01-02 05:30:00,41.18174603174603,87.50013227513229,18
2018-01-02 05:35:00,51.73771929824562,89.07280701754385,19
2018-01-02 05:40:00,52.453508771929826,91.1236842105263,19
2018-01-02 05:45:00,55.61303258145364,90.63947368421053,19
2018-01-02 05:50:00,56.706862745098036,91.89033613445379,17
2018-01-02 05:55:00,58.69640522875817,88.50424836601306,17
2018-01-02 06:00:00,73.73207282913165,92.41890756302521,17
2018-01-02 06:05:00,76.50735294117646,92.82058823529414,17
2018-01-02 06:10:00,69.05193452380952,89.94955357142857,16
2018-01-02 06:15:00,66.63148148148147,89.13796296296294,18
2018-01-02 06:20:00,58.35625,88.34270833333332,16
2018-01-02 06:25:00,64.284375,89.34583333333335,16
2018-01-02 06:30:00,59.549479166666664,89.68125,16
2018-01-02 06:35:00,62.72051282051282,89.66153846153846,13
2018-01-02 06:40:00,46.848333333333336,87.86333333333332,10
2018-01-02 06:45:00,57.70000000000001,88.89888888888889,15
2018-01-02 06:50:00,63.57666666666666,90.84444444444443,15
2018-01-02 06:55:00,58.81360544217687,89.68639455782314,14
2018-01-02 07:00:00,60.04222222222222,90.01666666666668,15
2018-01-02 07:05:00,56.81190476190476,93.37261904761905,14
2018-01-02 07:10:00,56.43214285714286,89.33452380952382,14
2018-01-02 07:15:00,51.99027777777778,86.35833333333333,12
2018-01-02 07:20:00,43.727380952380955,85.26309523809523,14
2018-01-02 07:25:00,40.56060606060606,83.24999999999999,11
2018-01-02 07:30:00,44.55091575091576,85.0054945054945,13
2018-01-02 07:35:00,49.81190476190476,91.63333333333334,14
2018-01-02 07:40:00,51.44761904761905,88.65595238095239,14
2018-01-02 07:45:00,49.17380952380953,83.51904761904761,14
2018-01-02 07:50:00,57.54255952380953,86.41443452380952,16
2018-01-02 07:55:00,53.88061224489796,87.78248299319728,14
2018-01-02 08:00:00,58.68619047619048,88.67730158730159,15
2018-01-02 08:05:00,51.780505952380956,86.45238095238095,16
2018-01-02 08:10:00,45.761224489795914,83.96207482993198,14
2018-01-02 08:15:00,43.912637362637355,83.78736263736263,13
2018-01-02 08:20:00,46.09880952380952,85.74285714285713,14
2018-01-02 08:25:00,49.42490842490842,86.72481684981685,13
2018-01-02 08:30:00,46.016666666666666,84.89545454545454,11
2018-01-02 08:35:00,41.44444444444444,82.36111111111111,12
2018-01-02 08:40:00,41.701388888888886,83.03472222222223,12
2018-01-02 08:45:00,47.23611111111111,83.25,12
2018-01-02 08:50:00,40.733333333333334,82.47083333333333,12
2018-01-02 08:55:00,45.02121212121212,84.35454545454546,11
2018-01-02 09:00:00,54.40578231292517,87.6280612244898,14
2018-01-02 09:05:00,53.59619047619047,88.19999999999999,15
2018-01-02 09:10:00,53.793888888888894,85.94333333333334,15
2018-01-02 09:15:00,51.156944444444434,84.70833333333333,12
2018-01-02 09:20:00,47.03579931972789,83.20331632653061,14
2018-01-02 09:25:00,45.2815934065934,83.25915750915752,13
2018-01-02 09:30:00,48.59259259259259,85.72222222222223,9
2018-01-02 09:35:00,45.56111111111111,83.68194444444444,12
2018-01-02 09:40:00,44.877272727272725,83.91919191919192,11
2018-01-02 09:45:00,44.72222222222222,84.97916666666667,12
2018-01-02 09:50:00,41.37662337662337,84.05194805194805,11
2018-01-02 09:55:00,41.69722222222222,83.6625,12
2018-01-02 10:00:00,48.807792207792204,85.99567099567099,11
2018-01-02 10:05:00,46.31212121212121,86.10303030303031,11
2018-01-02 10:10:00,40.712770562770565,84.0909090909091,11
2018-01-02 10:15:00,41.126666666666665,82.0,10
2018-01-02 10:20:00,44.73076923076923,83.21794871794873,13
2018-01-02 10:25:00,39.48205128205128,84.85769230769232,13
2018-01-02 10:30:00,41.507777777777775,84.43555555555555,15
2018-01-02 10:35:00,41.85666666666667,84.74222222222221,15
2018-01-02 10:40:00,36.871111111111105,83.85444444444445,15
2018-01-02 10:45:00,38.57692307692308,84.41025641025641,13
2018-01-02 10:50:00,32.13095238095239,83.14880952380953,14
2018-01-02 10:55:00,33.429761904761904,83.66904761904763,14
2018-01-02 11:00:00,43.47206349206349,86.04095238095238,15
2018-01-02 11:05:00,46.91309523809524,85.64285714285714,14
2018-01-02 11:10:00,53.522549019607844,88.16470588235293,17
2018-01-02 11:15:00,58.160912698412695,87.28558201058202,18
2018-01-02 11:20:00,53.095370370370375,85.4972222222222,18
2018-01-02 11:25:00,45.50119047619047,88.27367724867723,18
2018-01-02 11:30:00,44.742105263157896,88.08157894736841,19
2018-01-02 11:35:00,44.441228070175434,87.65,19
2018-01-02 11:40:00,42.76851851851852,87.48571428571428,18
2018-01-02 11:45:00,47.61792717086835,88.55686274509803,17
2018-01-02 11:50:00,42.31719576719576,86.71097883597884,18
2018-01-02 11:55:00,56.05196078431373,87.52058823529413,17
2018-01-02 12:00:00,47.502450980392155,89.62156862745098,17
2018-01-02 12:05:00,43.98039215686275,87.76344537815125,17
2018-01-02 12:10:00,41.67949735449736,86.15291005291004,18
2018-01-02 12:15:00,39.6359649122807,85.82368421052631,19
2018-01-02 12:20:00,39.492355889724315,85.1971177944862,19
2018-01-02 12:25:00,39.17422619047619,85.76898809523809,20
2018-01-02 12:30:00,39.60526315789474,85.76140350877192,19
2018-01-02 12:35:00,41.14083333333333,86.5,20
2018-01-02 12:40:00,37.33395989974938,86.59962406015038,19
2018-01-02 12:45:00,38.33771929824561,87.22105263157896,19
2018-01-02 12:50:00,35.05870535714286,86.33028273809525,16
2018-01-02 12:55:00,34.60392156862745,86.41862745098038,17
2018-01-02 13:00:00,33.63333333333333,85.24062500000001,16
2018-01-02 13:05:00,38.40972222222222,84.80555555555556,12
2018-01-02 13:10:00,36.708333333333336,87.55416666666665,16
2018-01-02 13:15:00,37.09666666666667,87.72222222222223,15
2018-01-02 13:20:00,37.10238095238095,87.40595238095239,14
2018-01-02 13:25:00,34.16972789115646,86.77414965986395,14
2018-01-02 13:30:00,31.938095238095237,85.88571428571427,14
2018-01-02 13:35:00,38.75714285714285,86.13296703296704,13
2018-01-02 13:40:00,36.87,87.20722222222224,15
2018-01-02 13:45:00,33.125,88.22500000000001,14
2018-01-02 13:50:00,31.384183673469387,86.81020408163265,14
2018-01-02 13:55:00,34.7562925170068,88.11887755102042,14
2018-01-02 14:00:00,39.880272108843535,89.97806122448979,14
2018-01-02 14:05:00,36.654444444444444,88.52888888888889,15
2018-01-02 14:10:00,39.083333333333336,89.00765306122449,14
2018-01-02 14:15:00,42.131632653061224,87.75884353741496,14
2018-01-02 14:20:00,39.01923076923077,87.07051282051283,13
2018-01-02 14:25:00,33.55641025641025,85.70769230769231,13
2018-01-02 14:30:00,37.58833333333333,86.39166666666668,10
2018-01-02 14:35:00,33.58333333333333,84.85833333333332,10
